# element centroid_x centroid_y signed_dwr abs_dwr primal_residual_norm dual_correction_rms dual_solution_rms residual_dual_product marked
290 5.797613788061e-02 6.003752814626e-01 7.736804777558e-07 7.736804777558e-07 1.380837698921e-02 5.054602596584e-05 1.715782253425e-01 6.979585818429e-07 0
291 5.747082263224e-01 2.904450010660e-01 2.297767987382e-07 2.297767987382e-07 5.147511411917e-03 4.464011734144e-04 2.272363060781e-01 2.297855134443e-06 0
292 1.156934465753e-01 6.007787382131e-01 6.073301005925e-07 6.073301005925e-07 1.554929571838e-02 5.085183255275e-05 1.739082958380e-01 7.907101821840e-07 0
293 1.458257700255e-01 6.020338671092e-01 5.608780142593e-07 5.608780142593e-07 1.667378449993e-02 5.667664706107e-05 1.758742076359e-01 9.450141992747e-07 0
294 2.055430403992e-01 5.947843171505e-01 -1.092954834311e-07 1.092954834311e-07 1.635835172555e-02 5.197496252015e-05 1.797062271290e-01 8.502247178270e-07 0
295 5.503247506300e-01 3.646355583740e-01 4.940529058428e-07 4.940529058428e-07 6.751022489409e-03 2.116136831264e-04 2.301797400510e-01 1.428608733853e-06 0
296 6.246778367740e-01 1.434629483463e-02 -1.324007525126e-06 1.324007525126e-06 2.526389124075e-03 4.684440782690e-04 2.244910855273e-02 1.183472024576e-06 0
297 6.001331370303e-01 2.423032735329e-01 -2.724821775811e-07 2.724821775811e-07 4.854761835812e-03 7.974533309573e-04 2.233031493340e-01 3.871445996973e-06 0
298 5.751166614958e-01 3.204061265405e-01 3.084833192931e-07 3.084833192931e-07 5.689873263545e-03 3.138889713765e-04 2.350774812730e-01 1.785988465957e-06 0
299 6.125378093038e-01 1.789001201121e-01 -1.493959251837e-06 1.493959251837e-06 3.100489681224e-03 7.168329465702e-04 1.907952980129e-01 2.222533154002e-06 0
300 6.233290494037e-01 7.147764367546e-02 -1.041230285954e-06 1.041230285954e-06 2.525814915230e-03 4.526316756004e-04 8.938701442974e-02 1.143263837337e-06 0
301 6.224302160793e-01 9.920581646928e-02 -1.001563675083e-06 1.001563675083e-06 2.531719476175e-03 5.084825102039e-04 1.203496990980e-01 1.287335074378e-06 0
302 5.005621537527e-01 4.227207418497e-01 2.614786569204e-07 2.614786569204e-07 9.135481127313e-03 1.587869291708e-04 2.168690780847e-01 1.450594994704e-06 0
303 2.767405551374e-01 5.813852127367e-01 -1.105268974030e-06 1.105268974030e-06 2.076165869457e-02 5.663854983417e-05 1.859711980613e-01 1.175910240613e-06 0
304 6.196957733195e-01 1.517781285949e-01 -3.136417941872e-07 3.136417941872e-07 2.467063129413e-03 4.401131690681e-04 1.719825925440e-01 1.085786972177e-06 0
305 5.254970866234e-01 4.082371492868e-01 5.241421922215e-07 5.241421922215e-07 8.409224485853e-03 1.643435157599e-04 2.246490854467e-01 1.382001516819e-06 0
306 3.259122427084e-01 5.525156954944e-01 -1.602631579918e-06 1.602631579918e-06 1.990366279310e-02 6.693131595096e-05 1.895708523542e-01 1.332178342986e-06 0
307 3.507687538720e-01 5.380825751281e-01 -1.600873145711e-06 1.600873145711e-06 1.934873184942e-02 7.248621419918e-05 1.920516960424e-01 1.402516321319e-06 0
308 2.526276383619e-01 5.954134616554e-01 -6.807761967775e-07 6.807761967775e-07 2.113072132039e-02 5.110385400731e-05 1.847224702837e-01 1.079861297426e-06 0
309 6.002933592736e-01 2.748480248880e-01 -5.425877487815e-08 5.425877487815e-08 5.126001161663e-03 5.220638521345e-04 2.368313619163e-01 2.676099912504e-06 0
310 4.006845584898e-01 5.092444601695e-01 -1.124750088177e-06 1.124750088177e-06 1.638289987603e-02 8.741591382696e-05 1.985748905466e-01 1.432126163798e-06 0
311 4.256588924071e-01 4.948310647415e-01 -7.647884169142e-07 7.647884169142e-07 1.492171207577e-02 9.651323040422e-05 2.027364848562e-01 1.440142635594e-06 0
312 1.454556962355e-02 6.251249119017e-01 9.155471348460e-07 9.155471348460e-07 1.257117787715e-02 4.888445152980e-05 1.742459086305e-01 6.145351356082e-07 0
313 6.273884426206e-01 2.273677896489e-01 -1.264764787546e-07 1.264764787546e-07 4.790340309355e-03 8.264022904145e-04 2.316405233127e-01 3.958748203516e-06 0
314 6.313635727087e-01 1.972003918199e-01 -5.332706451857e-07 5.332706451857e-07 3.701269514257e-03 7.490082575918e-04 2.148332060553e-01 2.772281429752e-06 0
315 7.265690814747e-02 6.255311066951e-01 8.627933560767e-07 8.627933560767e-07 1.644288865217e-02 4.895548068204e-05 1.754096929332e-01 8.049695177685e-07 0
316 2.034200599428e-01 6.209291782873e-01 2.151098653930e-08 2.151098653930e-08 2.309452895655e-02 5.081995181824e-05 1.827660066987e-01 1.173662848837e-06 0
317 4.756059570225e-01 4.660119807718e-01 5.478882173426e-08 5.478882173426e-08 1.210458021973e-02 1.232758248914e-04 2.132008900036e-01 1.492202111552e-06 0
318 1.012851825227e-01 6.256914550142e-01 7.634736128174e-07 7.634736128174e-07 1.726344364261e-02 4.785349507613e-05 1.765191987531e-01 8.261161153489e-07 0
319 1.568831462588e-01 6.262852189822e-01 3.428053914740e-07 3.428053914740e-07 1.884926849726e-02 4.548324723236e-05 1.797460392995e-01 8.573259392102e-07 0
320 5.753731027974e-01 3.790752149692e-01 1.139015582187e-06 1.139015582187e-06 7.312176831195e-03 2.721392032770e-04 2.433295706799e-01 1.989929977062e-06 0
321 6.490997572494e-01 2.882087092126e-02 -1.198532646565e-06 1.198532646565e-06 2.521889921420e-03 4.668953427399e-04 4.174407732782e-02 1.177458659214e-06 0
322 5.005726366992e-01 4.515892839306e-01 4.231921200478e-07 4.231921200478e-07 1.092621303358e-02 1.332594461809e-04 2.196916791224e-01 1.456021097709e-06 0
323 6.480437195426e-01 5.743012718463e-02 -1.172269771630e-06 1.172269771630e-06 2.551457447184e-03 5.205004791848e-04 7.808075358239e-02 1.328034823879e-06 0
324 6.003742487204e-01 3.349574818172e-01 9.819744636501e-07 9.819744636501e-07 6.097131604003e-03 4.265001409942e-04 2.510741908308e-01 2.600427488768e-06 0
325 6.424220088677e-01 1.414045110194e-01 -9.109758374120e-07 9.109758374120e-07 2.654209129637e-03 6.803647015130e-04 1.726987008255e-01 1.805830202239e-06 0
326 6.452313650137e-01 1.137402950933e-01 -7.871471925375e-07 7.871471925375e-07 2.633413374240e-03 5.676868860792e-04 1.447862191574e-01 1.494954238182e-06 0
327 1.817706091061e-01 6.341347539214e-01 2.370298047111e-07 2.370298047111e-07 2.003942372661e-02 5.082901971585e-05 1.824887648958e-01 1.018584263694e-06 0
328 3.013286256870e-01 5.955733164808e-01 -1.518201176327e-06 1.518201176327e-06 2.514643745218e-02 5.677665951219e-05 1.909299854689e-01 1.427730717167e-06 0
329 3.259753230866e-01 5.812976214388e-01 -1.856313436149e-06 1.856313436149e-06 2.555519511323e-02 6.123319527252e-05 1.929473608039e-01 1.564826252596e-06 0
330 5.504737611637e-01 4.226714692239e-01 1.152348357531e-06 1.152348357531e-06 9.134940144152e-03 1.890299789964e-04 2.355415351750e-01 1.726777543583e-06 0
331 3.757039131235e-01 5.525043798239e-01 -1.609850038641e-06 1.609850038641e-06 2.217677566767e-02 7.216783174834e-05 1.982919863018e-01 1.600449815105e-06 0
332 4.006476499834e-01 5.380921070587e-01 -1.258648271452e-06 1.258648271452e-06 2.112607314656e-02 7.896602646305e-05 2.017189587884e-01 1.668242051152e-06 0
333 6.259767752187e-01 2.900175748808e-01 5.762812598770e-07 5.762812598770e-07 5.267039590143e-03 6.855529993126e-04 2.563543974451e-01 3.610834788521e-06 0
334 6.003956576550e-01 3.644275496527e-01 1.117044662006e-06 1.117044662006e-06 6.851362824776e-03 2.829669049142e-04 2.541930422141e-01 1.938708932971e-06 0
335 2.525821561475e-01 6.234957769057e-01 -7.112736019502e-07 7.112736019502e-07 2.526848049233e-02 4.866121886876e-05 1.879729712345e-01 1.229595059718e-06 0
336 4.506007979822e-01 5.092716085374e-01 -2.725086671870e-07 2.725086671870e-07 1.666593190827e-02 9.749056787031e-05 2.103465342707e-01 1.624771165825e-06 0
337 5.754328338598e-01 4.081649214463e-01 1.297695175579e-06 1.297695175579e-06 8.412892451431e-03 1.888221107658e-04 2.450287674949e-01 1.588540110325e-06 0
338 2.926560003031e-02 6.503379838137e-01 1.021617012011e-06 1.021617012011e-06 1.778641213619e-02 4.771101384017e-05 1.775510255690e-01 8.486077555967e-07 0
339 2.283622151490e-01 6.367161287159e-01 -1.880511940886e-07 1.880511940886e-07 2.770337392803e-02 4.679595783576e-05 1.869002972429e-01 1.296405918244e-06 0
340 4.755837120571e-01 4.948627981256e-01 1.983512208692e-07 1.983512208692e-07 1.482737471895e-02 1.074317621427e-04 2.156970159265e-01 1.592930994007e-06 0
341 5.841699862381e-02 6.505535453771e-01 9.984188737599e-07 9.984188737599e-07 1.843580029712e-02 4.747729109150e-05 1.781175689867e-01 8.752818572113e-07 0
342 1.160721320749e-01 6.502895478242e-01 7.768613398533e-07 7.768613398533e-07 1.942471337635e-02 4.530539588433e-05 1.802151642730e-01 8.800443294550e-07 0
343 6.256492294922e-01 3.201659063355e-01 7.935605645889e-07 7.935605645889e-07 5.771780997698e-03 4.884628447947e-04 2.625500127545e-01 2.819300565668e-06 0
344 6.533921967094e-01 2.453732125684e-01 -4.564692469215e-08 4.564692469215e-08 4.518392303987e-03 9.453086963177e-04 2.559535584054e-01 4.271275538334e-06 0
345 1.415377723609e-01 6.496281828960e-01 4.854927647283e-07 4.854927647283e-07 1.823092484819e-02 4.029557113784e-05 1.815090677952e-01 7.346255291289e-07 0
346 6.602678292693e-01 1.859829025941e-01 -7.975239416199e-07 7.975239416199e-07 3.391170576303e-03 9.314500614666e-04 2.218452785712e-01 3.158706041741e-06 0
347 6.744219204754e-01 1.447457608663e-02 -1.219595502455e-06 1.219595502455e-06 2.510227829016e-03 4.742879040761e-04 2.590821428540e-02 1.190570695778e-06 0
348 5.255330860623e-01 4.660315993444e-01 1.067329833511e-06 1.067329833511e-06 1.188550378812e-02 1.409399209940e-04 2.288222359576e-01 1.675141964871e-06 0
349 6.641683014127e-01 1.573090133109e-01 -5.163213564516e-07 5.163213564516e-07 2.921055020950e-03 8.081590628935e-04 1.983841789668e-01 2.360677088392e-06 0
350 6.518203070641e-01 2.754782464451e-01 4.327697157296e-07 4.327697157296e-07 4.886532307109e-03 8.049058135690e-04 2.669182639326e-01 3.933198262184e-06 0
351 6.718632914392e-01 7.224145109583e-02 -9.839084468728e-07 9.839084468728e-07 2.585708648619e-03 5.740794360584e-04 1.027091426361e-01 1.484402162811e-06 0
352 6.699497702347e-01 1.008234462107e-01 -1.024200095514e-06 1.024200095514e-06 2.665590829816e-03 6.946997875930e-04 1.384132461630e-01 1.851785383283e-06 0
353 5.504992776561e-01 4.515973772006e-01 1.342631176188e-06 1.342631176188e-06 1.073593582955e-02 1.468100743438e-04 2.367671396935e-01 1.576143537286e-06 0
354 3.013293821617e-01 6.241825069093e-01 -1.638146984522e-06 1.638146984522e-06 3.202636020850e-02 5.234555885826e-05 1.939186843529e-01 1.676437723310e-06 0
355 3.508196150696e-01 5.956931224532e-01 -1.913093806044e-06 1.913093806044e-06 2.647894037350e-02 6.037561703621e-05 1.983161321024e-01 1.598682363515e-06 0
356 1.817462299312e-01 6.622331742456e-01 3.570728921230e-07 3.570728921230e-07 2.207361629293e-02 3.528239426730e-05 1.856114147257e-01 7.788100329522e-07 0
357 3.756916939430e-01 5.813330012047e-01 -1.878769504495e-06 1.878769504495e-06 2.988916724108e-02 6.536499590540e-05 2.011396697522e-01 1.953705294329e-06 0
358 2.766958293976e-01 6.380767184155e-01 -1.144248747036e-06 1.144248747036e-06 3.236035306381e-02 4.877131999582e-05 1.922388272615e-01 1.578257134453e-06 0
359 4.255918998107e-01 5.525277631579e-01 -7.599409662911e-07 7.599409662911e-07 2.314527534171e-02 7.842993600965e-05 2.082528410123e-01 1.815282463976e-06 0
360 4.505707138923e-01 5.381206600645e-01 -1.854322788458e-07 1.854322788458e-07 2.105545259611e-02 8.637053987771e-05 2.126576800268e-01 1.818570808096e-06 0
361 6.254019921475e-01 3.790340222655e-01 1.576479977715e-06 1.576479977715e-06 7.260572734673e-03 3.577195753367e-04 2.667563498602e-01 2.597248995349e-06 0
362 1.472003040676e-02 6.752130719119e-01 1.106252612435e-06 1.106252612435e-06 1.611977090076e-02 4.608753699623e-05 1.802786155467e-01 7.429205377598e-07 0
363 6.004034544703e-01 4.226572378807e-01 1.775167824363e-06 1.775167824363e-06 8.982324640410e-03 2.252985294779e-04 2.555308905045e-01 2.023704532777e-06 0
364 2.274631365648e-01 6.647565816500e-01 9.536241255144e-08 9.536241255144e-08 2.855002978955e-02 4.419864294710e-05 1.897049445120e-01 1.261872572798e-06 0
365 1.574318125678e-01 6.705537717921e-01 5.241245655475e-07 5.241245655475e-07 2.206144403301e-02 3.656876803311e-05 1.848014281661e-01 8.067598293185e-07 0
366 7.366721949007e-02 6.759592228800e-01 1.133742916174e-06 1.133742916174e-06 2.144625346762e-02 4.709955047535e-05 1.814221514008e-01 1.010108897705e-06 0
367 1.026940785659e-01 6.755348770079e-01 1.056940085414e-06 1.056940085414e-06 2.278645674760e-02 4.613394746870e-05 1.824183199942e-01 1.051229198591e-06 0
368 6.798816061778e-01 2.320122126564e-01 5.832304471109e-08 5.832304471109e-08 4.039036122434e-03 1.078000836910e-03 2.636257137666e-01 4.354084320294e-06 0
369 6.827821086497e-01 2.027893005112e-01 -4.076704743969e-07 4.076704743969e-07 3.570286906987e-03 1.093036351001e-03 2.462783216405e-01 3.902453372841e-06 0
370 5.005429734201e-01 5.093086611039e-01 9.059931668808e-07 9.059931668808e-07 1.611846182677e-02 1.087396295899e-04 2.234514493132e-01 1.752715568601e-06 0
371 6.507016149965e-01 3.350974147414e-01 1.187381993922e-06 1.187381993922e-06 6.010495518025e-03 5.952806158888e-04 2.776025969429e-01 3.577931473767e-06 0
372 2.024966021837e-01 6.770680515456e-01 5.006194860618e-07 5.006194860618e-07 3.175529101413e-02 4.219823853314e-05 1.887287809935e-01 1.340017344903e-06 0
373 5.255256677486e-01 4.949001591639e-01 1.287181870522e-06 1.287181870522e-06 1.426259975228e-02 1.180009422465e-04 2.299937203229e-01 1.683000209653e-06 0
374 6.987690457618e-01 2.923274473091e-02 -1.006224620765e-06 1.006224620765e-06 2.486131813115e-03 5.172887280925e-04 4.760050601972e-02 1.286047963476e-06 0
375 6.253500579004e-01 4.081740040164e-01 1.676225146239e-06 1.676225146239e-06 8.256527138981e-03 2.395794465076e-04 2.662571803591e-01 1.978094202032e-06 0
376 6.972664544324e-01 5.839036347673e-02 -9.949786705451e-07 9.949786705451e-07 2.548737358476e-03 5.907330930178e-04 8.907555093687e-02 1.505623503063e-06 0
377 6.901509121405e-01 1.452313610514e-01 -8.519372133490e-07 8.519372133490e-07 2.903722318446e-03 9.691491061598e-04 1.972032979077e-01 2.814139889458e-06 0
378 6.931230248166e-01 1.164100098773e-01 -7.157134744528e-07 7.157134744528e-07 2.755863436383e-03 8.271504821647e-04 1.651690504361e-01 2.279513770184e-06 0
379 6.766957554804e-01 2.911489771265e-01 5.943870670989e-07 5.943870670989e-07 4.973071184869e-03 9.088886386267e-04 2.847161929865e-01 4.519967899009e-06 0
380 6.504329687172e-01 3.644954628359e-01 1.337891484973e-06 1.337891484973e-06 6.738868590027e-03 4.161978416622e-04 2.785409417441e-01 2.804702562415e-06 0
381 5.754604791460e-01 4.660581565446e-01 1.849980974571e-06 1.849980974571e-06 1.148733890501e-02 1.587271095987e-04 2.456313134688e-01 1.823352101373e-06 0
382 3.259458253451e-01 6.422680034321e-01 -1.184454966781e-06 1.184454966781e-06 3.440583698342e-02 4.445931217485e-05 1.985415278297e-01 1.529659847083e-06 0
383 3.507958151542e-01 6.244707028751e-01 -1.994227990212e-06 1.994227990212e-06 3.157027142306e-02 5.399905977923e-05 2.008922452743e-01 1.704764973821e-06 0
384 4.006083838576e-01 5.957660198829e-01 -1.266279074993e-06 1.266279074993e-06 2.740982321223e-02 6.417265054647e-05 2.067832152175e-01 1.758961006539e-06 0
385 6.004055832641e-01 4.516245650023e-01 1.887227350497e-06 1.887227350497e-06 1.040072956134e-02 1.636501309153e-04 2.547955749912e-01 1.702080754327e-06 0
386 4.255648528655e-01 5.813730546014e-01 -8.027330026435e-07 8.027330026435e-07 3.087990715247e-02 7.001383597958e-05 2.104242167658e-01 2.162020754438e-06 0
387 2.793681606475e-01 6.684478267197e-01 -7.574996563285e-07 7.574996563285e-07 2.954743880917e-02 4.518891216070e-05 1.948585618348e-01 1.335216616921e-06 0
388 4.755294976489e-01 5.525651109992e-01 6.557630831989e-07 6.557630831989e-07 2.254042993387e-02 8.550293399285e-05 2.193212912986e-01 1.927272892807e-06 0
389 6.759046091393e-01 3.206198139680e-01 9.127604873617e-07 9.127604873617e-07 5.562018072980e-03 7.179438384568e-04 2.890742135716e-01 3.993216604882e-06 0
390 2.513259749368e-01 6.800462615822e-01 -2.072168279874e-07 2.072168279874e-07 3.063609627147e-02 4.393628517580e-05 1.934135918615e-01 1.346036262457e-06 0
391 1.495058922330e-01 6.976900547129e-01 1.407579111319e-06 1.407579111319e-06 3.264286091058e-02 5.105972875959e-05 1.869920688009e-01 1.666735624031e-06 0
392 2.955086129837e-02 7.005425012117e-01 1.200345888588e-06 1.200345888588e-06 2.213975539330e-02 4.486750460967e-05 1.830627663296e-01 9.933555771657e-07 0
393 5.005188431018e-01 5.381619224503e-01 1.149871046418e-06 1.149871046418e-06 1.977399458769e-02 9.413264437872e-05 2.246982776166e-01 1.861378400470e-06 0
394 5.934665178817e-02 7.010730906163e-01 1.224265796849e-06 1.224265796849e-06 2.315464366493e-02 4.546220042765e-05 1.836376815792e-01 1.052661051126e-06 0
395 1.202337985171e-01 7.020097950005e-01 1.353504393101e-06 1.353504393101e-06 2.755547516702e-02 5.146198988407e-05 1.858656897523e-01 1.418059584296e-06 0
396 7.036301107142e-01 2.480812293207e-01 -3.007204613294e-08 3.007204613294e-08 4.022844143537e-03 1.170935305719e-03 2.835471300957e-01 4.710490237073e-06 0
397 7.093231925407e-01 1.905287587911e-01 -3.178071736360e-07 3.178071736360e-07 3.270627841255e-03 1.191820250430e-03 2.487426630765e-01 3.898000492829e-06 0
398 7.020161496621e-01 2.771129599140e-01 5.416216551211e-07 5.416216551211e-07 4.527677923156e-03 1.053645283321e-03 2.936074935291e-01 4.770566488131e-06 0
399 5.504853158382e-01 5.093537253892e-01 1.862603075011e-06 1.862603075011e-06 1.524367455924e-02 1.199205346192e-04 2.375701211628e-01 1.828029602706e-06 0
400 7.127915238882e-01 1.616447086146e-01 -4.469981453372e-07 4.469981453372e-07 3.043790760124e-03 1.150375183873e-03 2.231670848384e-01 3.501501355349e-06 0
401 7.243471252864e-01 1.475816864428e-02 -8.523338713841e-07 8.523338713841e-07 2.409382765402e-03 4.256371149201e-04 2.917072521572e-02 1.025522729004e-06 0
402 2.003508585631e-01 7.056679615579e-01 9.400667877995e-07 9.400667877995e-07 3.111677402820e-02 4.335181781876e-05 1.911595223886e-01 1.348968718778e-06 0
403 5.754539356418e-01 4.949459449137e-01 1.998433217174e-06 1.998433217174e-06 1.354053499171e-02 1.276593005688e-04 2.451781109435e-01 1.728575226368e-06 0
404 6.502210519159e-01 4.227201946202e-01 1.739961597697e-06 1.739961597697e-06 8.673908734701e-03 2.666384258922e-04 2.754152557878e-01 2.312797371353e-06 0
405 7.213952688941e-01 7.383000595412e-02 -7.474115709892e-07 7.474115709892e-07 2.563392751386e-03 7.223700031421e-04 1.155789175529e-01 1.851718029873e-06 0
406 7.191653604828e-01 1.032676572398e-01 -7.992014340511e-07 7.992014340511e-07 2.712317004774e-03 8.820339906075e-04 1.558796639534e-01 2.392355791514e-06 0
407 6.752386687637e-01 3.792058165406e-01 1.363021166893e-06 1.363021166893e-06 7.038076433524e-03 4.587337677946e-04 2.891377181247e-01 3.228603320377e-06 0
408 3.257003117884e-01 6.818194035444e-01 -1.294962870265e-07 1.294962870265e-07 1.441957582440e-02 1.124398837842e-05 2.019040193323e-01 1.621335429913e-07 0
409 3.134769380071e-01 6.601039038679e-01 -1.250739444959e-07 1.250739444959e-07 1.190477405569e-02 1.244012303640e-05 1.987073368740e-01 1.480968539733e-07 0
410 3.382629115509e-01 6.603340531959e-01 -1.926211221086e-07 1.926211221086e-07 1.418966135844e-02 1.243082827053e-05 2.019611719675e-01 1.763892435637e-07 0
411 3.258133871155e-01 6.674191202027e-01 -1.330381806520e-07 1.330381806520e-07 1.291825952264e-02 1.159755319612e-05 2.008574969739e-01 1.498202020150e-07 0
412 3.756331408830e-01 6.425428733693e-01 -7.517552061405e-07 7.517552061405e-07 3.527877028154e-02 4.850597891801e-05 2.057855190002e-01 1.711231287530e-06 0
413 3.132103117331e-01 6.888234767257e-01 -1.025190387516e-07 1.025190387516e-07 1.501469872193e-02 1.101258289188e-05 2.008835798556e-01 1.653506142718e-07 0
414 2.883029113295e-01 6.883503459211e-01 -6.934918602956e-08 6.934918602956e-08 1.504894388875e-02 1.094343676224e-05 1.979852607771e-01 1.646871657849e-07 0
415 3.009869379518e-01 6.671079770492e-01 -1.183724235647e-07 1.183724235647e-07 1.236361736272e-02 1.206169072712e-05 1.977455129050e-01 1.491261288976e-07 0
416 3.008333870048e-01 6.814272665654e-01 -1.017386916285e-07 1.017386916285e-07 1.216063163866e-02 1.128279661120e-05 1.988724039632e-01 1.372059334427e-07 0
417 1.716745659758e-01 7.179693671786e-01 1.407038939159e-06 1.407038939159e-06 3.224153482448e-02 5.091759140956e-05 1.901977184020e-01 1.641661296610e-06 0
418 4.005778478842e-01 6.245988389502e-01 -1.243737163006e-06 1.243737163006e-06 3.178337836476e-02 5.706849153993e-05 2.088197122452e-01 1.813829459320e-06 0
419 4.505145993316e-01 5.958163092958e-01 3.394904856642e-07 3.394904856642e-07 2.893051338519e-02 6.839240654199e-05 2.162026922111e-01 1.978627432909e-06 0
420 4.755004300335e-01 5.814154687871e-01 8.762706512799e-07 8.762706512799e-07 2.848531904517e-02 7.504569818674e-05 2.206471960898e-01 2.137700655817e-06 0
421 6.253275092774e-01 4.661056546051e-01 1.995272719576e-06 1.995272719576e-06 1.096159270356e-02 1.741329645382e-04 2.627503016679e-01 1.908774633531e-06 0
422 7.005768306662e-01 3.355621578584e-01 8.550737819575e-07 8.550737819575e-07 5.767511229815e-03 7.660483510009e-04 3.013206980305e-01 4.418192466979e-06 0
423 2.535225382628e-01 7.107151939386e-01 1.212727731085e-07 1.212727731085e-07 3.385995001085e-02 4.039364615126e-05 1.957055531271e-01 1.367726839438e-06 0
424 6.750786862095e-01 4.082905665740e-01 1.408702173038e-06 1.408702173038e-06 7.953331564564e-03 3.223484441609e-04 2.864359790624e-01 2.563744055733e-06 0
425 1.483083089160e-02 7.253294292998e-01 1.255922600819e-06 1.255922600819e-06 1.951412784050e-02 4.323496785576e-05 1.852883734615e-01 8.436926899174e-07 0
426 1.060947331909e-01 7.280079240927e-01 1.851548253344e-06 1.851548253344e-06 3.315444759410e-02 5.133681675857e-05 1.876227844148e-01 1.702043800870e-06 0
427 7.423444553785e-02 7.266468738364e-01 1.371827571684e-06 1.371827571684e-06 2.725751736907e-02 4.379025961474e-05 1.864089477645e-01 1.193613762045e-06 0
428 6.501963744991e-01 4.516845180873e-01 1.746296950727e-06 1.746296950727e-06 9.928012986949e-03 1.935023580590e-04 2.725783594305e-01 1.921093923815e-06 0
429 5.254790711413e-01 5.526122582450e-01 1.866490748622e-06 1.866490748622e-06 2.100239707580e-02 9.293150963366e-05 2.312541576074e-01 1.951784466180e-06 0
430 2.242628835211e-01 7.256892027786e-01 -1.743729150507e-08 1.743729150507e-08 3.129736051523e-02 3.216984166666e-05 1.944288579501e-01 1.006831132359e-06 0
431 7.287247596493e-01 2.351072908645e-01 3.574780569540e-07 3.574780569540e-07 3.559462499072e-03 1.234182092797e-03 2.875905978326e-01 4.393024876337e-06 0
432 7.315173390038e-01 2.067777324801e-01 -3.470512409623e-07 3.470512409623e-07 3.224071795746e-03 1.296096094306e-03 2.701890242253e-01 4.178706862228e-06 0
433 5.504628495493e-01 5.382125631239e-01 2.065618582345e-06 2.065618582345e-06 1.827542195444e-02 1.015571313343e-04 2.375221818969e-01 1.855999427616e-06 0
434 7.001795365699e-01 3.647501123364e-01 1.008469388587e-06 1.008469388587e-06 6.500613252707e-03 5.713584909239e-04 3.003688615832e-01 3.714180578147e-06 0
435 7.261293668597e-01 2.921220316573e-01 2.400098952438e-07 2.400098952438e-07 4.609945671392e-03 1.090334599182e-03 3.074559433508e-01 5.026383265868e-06 0
436 7.396824381585e-01 1.493663142408e-01 -5.472763014032e-07 5.472763014032e-07 2.992367825442e-03 1.220734126149e-03 2.183888309762e-01 3.652885522506e-06 0
437 7.488866913896e-01 2.984836030289e-02 -6.102027203814e-07 6.102027203814e-07 2.351587843932e-03 5.453962404247e-04 5.250118356810e-02 1.282547169109e-06 0
438 7.474374263267e-01 5.976257886690e-02 -5.693894792916e-07 5.693894792916e-07 2.450393990586e-03 6.357070492605e-04 9.849182146878e-02 1.557732733281e-06 0
439 7.430841620771e-01 1.198106140402e-01 -4.150514070207e-07 4.150514070207e-07 2.807434823934e-03 1.090356879527e-03 1.832607732668e-01 3.061105874100e-06 0
440 6.003932403385e-01 5.094088993596e-01 2.159819541294e-06 2.159819541294e-06 1.425375762759e-02 1.288237887458e-04 2.521354093946e-01 1.836223061451e-06 0
441 7.254811942049e-01 3.211003927601e-01 6.707926833257e-07 6.707926833257e-07 5.301618893525e-03 9.123376034908e-04 3.107546288756e-01 4.836866275940e-06 0
442 3.380893494454e-01 6.891227035957e-01 -1.235098827566e-07 1.235098827566e-07 1.697294467296e-02 1.104007047867e-05 2.039639123513e-01 1.873825054199e-07 0
443 3.506519492079e-01 6.676373532472e-01 -1.417664108009e-07 1.417664108009e-07 1.356800317175e-02 1.173740895677e-05 2.041688575190e-01 1.592532019536e-07 0
444 3.630330886350e-01 6.893171040732e-01 -1.193113555102e-07 1.193113555102e-07 1.869807927039e-02 1.105852607140e-05 2.072321041679e-01 2.067731970967e-07 0
445 3.505914624294e-01 6.820257203054e-01 -1.440686631920e-07 1.440686631920e-07 1.698121337076e-02 1.130908233551e-05 2.051223528902e-01 1.920419401668e-07 0
446 3.755233063503e-01 6.821860890258e-01 -1.290305160429e-07 1.290305160429e-07 1.914206348166e-02 1.137891058383e-05 2.085279223705e-01 2.178158287478e-07 0
447 3.631421669231e-01 6.605063381998e-01 -1.686040380315e-07 1.686040380315e-07 1.456984618994e-02 1.261917188714e-05 2.054265817811e-01 1.838593934400e-07 0
448 3.880502203062e-01 6.605986434061e-01 -1.527974109027e-07 1.527974109027e-07 1.648051562097e-02 1.272488071113e-05 2.090839612782e-01 2.097125953348e-07 0
449 3.755718978599e-01 6.677636902106e-01 -1.207068903582e-07 1.207068903582e-07 1.397190730825e-02 1.188464511096e-05 2.076789577648e-01 1.660511598817e-07 0
450 6.253217098560e-01 4.950022005933e-01 2.002235444812e-06 2.002235444812e-06 1.273558237461e-02 1.384601989957e-04 2.604904411050e-01 1.763371269915e-06 0
451 1.730407348858e-01 7.505166741195e-01 1.700549494924e-06 1.700549494924e-06 3.451409692868e-02 4.775565439658e-05 1.924555368848e-01 1.648243284736e-06 0
452 4.254987414496e-01 6.426597071348e-01 5.796178369083e-07 5.796178369083e-07 3.674677694115e-02 5.310648049499e-05 2.138621490813e-01 1.951491992879e-06 0
453 4.504829310031e-01 6.246652087423e-01 5.474804707686e-07 5.474804707686e-07 3.425351362565e-02 6.028158979601e-05 2.175699269483e-01 2.064856257454e-06 0
454 3.130417345577e-01 7.032202103592e-01 -8.899508862228e-08 8.899508862228e-08 1.582079032253e-02 1.061116568799e-05 2.018686714524e-01 1.678770274274e-07 0
